lattice,z,phi,phi_rel,filler,kappa,matrix,k_m,iface,R_s,d_um,alpha,alpha_N,a_K_um,a_um,gap_nn_um,gap_over_d,n_bonds,n_contact,frac_contact,k_net,k_nan,k_me,aniso,k_V1,k_V2,ratio_net,err_net,ratio_V1,err_V1,ratio_V2,err_V2,emt_scope,emt_scope_Rs_pos,engine_version,engine_variant,baseline_fp
SC,6,0.1,0.19098593171027445,AlN,170.0,silicone,0.25,Rs0,0.0,10.0,680.0,0.0,0.0,17.364656928926816,7.3646569289268164,0.7364656928926816,0,0,0.0,0.0,0.3329262335124572,0.3329262335124572,0.0,0.25,0.225,0.0,1.0,0.7509170946441673,0.24908290535583266,0.6758253851797507,0.32417461482024934,False,False,v4,holm,014d59a0d7b143ba
SC,6,0.1,0.19098593171027445,AlN,170.0,silicone,0.25,Rs0,0.0,100.0,680.0,0.0,0.0,173.64656928926817,73.64656928926817,0.7364656928926817,0,0,0.0,0.0,0.3329262335124572,0.3329262335124572,0.0,0.25,0.225,0.0,1.0,0.7509170946441673,0.24908290535583266,0.6758253851797507,0.32417461482024934,False,False,v4,holm,014d59a0d7b143ba
SC,6,0.1,0.19098593171027445,AlN,170.0,silicone,0.25,untreated,1.11e-07,1.0,680.0,0.0555,0.02775,1.7364656928926816,0.7364656928926816,0.7364656928926816,0,0,0.0,0.0,0.3193649996971244,0.3329262335124572,0.0,0.25,0.225,0.0,1.0,0.7828033761905407,0.21719662380945925,0.7045230385714867,0.2954769614285133,False,False,v4,holm,014d59a0d7b143ba
SC,6,0.1,0.19098593171027445,AlN,170.0,silicone,0.25,untreated,1.11e-07,10.0,680.0,0.00555,0.02775,17.364656928926816,7.3646569289268164,0.7364656928926816,0,0,0.0,0.0,0.3314146013973063,0.3329262335124572,0.0,0.25,0.225,0.0,1.0,0.7543421410702877,0.24565785892971226,0.678907926963259,0.32109207303674103,False,False,v4,holm,014d59a0d7b143ba
SC,6,0.1,0.19098593171027445,AlN,170.0,silicone,0.25,untreated,1.11e-07,100.0,680.0,0.000555,0.02775,173.64656928926817,73.64656928926817,0.7364656928926817,0,0,0.0,0.0,0.33277331678149813,0.3329262335124572,0.0,0.25,0.225,0.0,1.0,0.7512621577292875,0.2487378422707125,0.6761359419563587,0.32386405804364127,False,False,v4,holm,014d59a0d7b143ba
SC,6,0.1,0.19098593171027445,AlN,170.0,silicone,0.25,treated,3.8e-08,1.0,680.0,0.019000000000000003,0.009500000000000001,1.7364656928926816,0.7364656928926816,0.7364656928926816,0,0,0.0,0.0,0.32790628041021036,0.3329262335124572,0.0,0.25,0.225,0.0,1.0,0.7624129665563292,0.23758703344367083,0.6861716699006962,0.3138283300993038,False,False,v4,holm,014d59a0d7b143ba
SC,6,0.1,0.19098593171027445,AlN,170.0,silicone,0.25,treated,3.8e-08,10.0,680.0,0.0019000000000000002,0.009500000000000001,17.364656928926816,7.3646569289268164,0.7364656928926816,0,0,0.0,0.0,0.33240436488713276,0.3329262335124572,0.0,0.25,0.225,0.0,1.0,0.7520960204144341,0.24790397958556587,0.6768864183729907,0.3231135816270093,False,False,v4,holm,014d59a0d7b143ba
SC,6,0.1,0.19098593171027445,AlN,170.0,silicone,0.25,treated,3.8e-08,100.0,680.0,0.00019000000000000004,0.009500000000000001,173.64656928926817,73.64656928926817,0.7364656928926817,0,0,0.0,0.0,0.3328738392280421,0.3329262335124572,0.0,0.25,0.225,0.0,1.0,0.7510352888642966,0.2489647111357034,0.6759317599778669,0.3240682400221331,False,False,v4,holm,014d59a0d7b143ba
SC,6,0.1,0.19098593171027445,AlN,170.0,high_k_resin,1.0,Rs0,0.0,1.0,170.0,0.0,0.0,1.7364656928926816,0.7364656928926816,0.7364656928926816,0,0,0.0,0.0,1.3268858800773695,1.3268858800773695,0.0,1.0,0.9,0.0,1.0,0.7536443148688046,0.24635568513119543,0.6782798833819241,0.32172011661807587,False,False,v4,holm,014d59a0d7b143ba
SC,6,0.1,0.19098593171027445,AlN,170.0,high_k_resin,1.0,Rs0,0.0,10.0,170.0,0.0,0.0,17.364656928926816,7.3646569289268164,0.7364656928926816,0,0,0.0,0.0,1.3268858800773695,1.3268858800773695,0.0,1.0,0.9,0.0,1.0,0.7536443148688046,0.24635568513119543,0.6782798833819241,0.32172011661807587,False,False,v4,holm,014d59a0d7b143ba
