u,v,P_share,g,branch,x_mid,y_mid,z_mid,family,d_um,seed,filler,matrix,treat,engine_version,engine_variant,baseline_fp
203,1521,2.0941560362252312e-12,0.00019097049882483525,contact,248.6765094806709,69.03157006215432,274.9462899485645,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
114,1411,2.092426061195468e-12,3.9903559137796915e-05,contact,83.31715301272783,73.40919589386051,7.93176318568563,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1058,1082,2.0582422665156553e-12,0.00013474348076602827,contact,76.4092746179815,7.93176318568563,21.073705269429347,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1162,1424,2.0543662514733594e-12,7.3782254802252905e-06,gap,176.51671718024488,270.56167942245924,200.5307019769826,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
80,1524,2.0407820627801837e-12,0.00014169237073320855,contact,146.72321933168962,190.38657105902516,265.88358698007596,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
748,1166,2.0302980701541935e-12,0.00015320644904836048,contact,205.34953815091274,16.69179078784474,13.361134551613516,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
106,1793,1.9839346383099155e-12,0.00014958782080360454,contact,166.94710959672952,101.03079128605464,15.147543607468599,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
278,1122,1.9613627452012167e-12,0.0001641920651814595,contact,94.41386729663589,113.43771139877295,263.9005191457958,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
522,1196,1.9595126050789353e-12,1.4635754118228529e-05,gap,241.2723119957035,18.981826840881315,14.731150787744177,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
5,88,1.9282479277689875e-12,0.0001277595337674011,contact,156.19195191184235,183.88505991927565,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
912,1494,1.9014909152292933e-12,0.00013171455292033997,contact,8.648831439409086,171.13228894939078,14.04112300516462,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1470,1491,1.8816749693831133e-12,0.00016292627810081772,contact,220.38387145382111,78.75541633578285,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
573,1245,1.8707606724270014e-12,0.00017040039206002244,contact,189.63489091586695,238.70538668054607,15.309893162842979,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
258,701,1.811740065924607e-12,0.00015087337931398071,contact,145.3093032188257,241.4458306892975,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
203,309,1.7994930860505796e-12,0.00011830293180438205,contact,258.7415213713039,77.98144983301685,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1390,1884,1.7918926846240928e-12,0.00033206101648949166,contact,248.0663739293535,263.7196137831254,273.65724526182805,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
334,745,1.6950304787560335e-12,0.00031483259925259977,contact,145.01185918039863,160.1544272601702,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
309,755,1.6408332502921103e-12,0.00014637522570502964,contact,272.1435657624661,81.3796402589194,272.89344677476913,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1063,1691,1.5683554477489257e-12,0.00015506841062253151,contact,208.02636183819453,257.8858514262633,20.85603694942439,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1390,1554,1.514716008366581e-12,0.00028069292238327726,contact,246.65812762418153,272.7445760656626,273.65724526182805,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
188,1322,1.4767931284782042e-12,4.485440218764578e-05,contact,83.64747189443631,82.20451974735852,276.2055744771757,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
126,1642,1.4711290259326876e-12,0.00014699283641098697,contact,203.9391442013092,117.80640254009207,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1815,1905,1.4590265791497441e-12,0.00014927886160967505,contact,139.1291722588906,52.11200028528114,272.31586514883594,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1375,1721,1.4587739996803282e-12,9.438354599056785e-06,gap,27.317630580740435,11.298294587876095,7.93176318568563,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1913,1947,1.43378637726816e-12,9.788452813868567e-05,contact,29.536885396881058,106.29590793631073,274.856697716485,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
152,1805,1.3737185779152932e-12,0.00015131889336552384,contact,148.28177835020216,125.35509779180106,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
104,130,1.3565178629678948e-12,7.151375534415466e-05,contact,272.7235645764232,46.8832151824522,13.182143479202189,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
653,1157,1.2966077640760388e-12,0.0002621995733292716,contact,224.287433386827,51.58417558374879,13.163239101943093,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1465,1541,1.2950463538669065e-12,0.00036550401975368025,contact,131.72883526025265,23.861715437060212,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
53,1157,1.2875033800983383e-12,8.761450222548832e-06,gap,235.9727477383663,48.25399076001901,13.163239101943093,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1063,1237,1.2696273525099954e-12,0.00018014485807531293,contact,217.9118680234475,251.2287331659719,13.588339493288913,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
648,793,1.2487412140426693e-12,0.00012205397134880179,contact,128.5372247397373,207.14567702195615,11.0251776547658,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
748,1377,1.246413081062969e-12,6.7852306640655605e-06,gap,203.8204863849739,21.672657817498365,7.93176318568563,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1006,1670,1.2144171430775863e-12,1.2780960805895629e-05,gap,266.95186731149613,152.2929250737838,13.850753707527462,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
422,1663,1.1873855758824714e-12,0.00026410622841568064,contact,274.1587926167914,157.74745943426393,274.0821302694027,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
618,1995,1.1662677180249246e-12,0.00013738595254546044,contact,73.89631384448597,196.90223618572563,10.937111362865096,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
710,1202,1.1604223370603605e-12,5.7955965670496065e-06,gap,148.7634892499563,14.341373027940064,271.9918390602335,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1719,1788,1.12421145107531e-12,0.000279497404521976,contact,232.46331897164788,270.57909855224136,276.76948857902005,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
95,1540,1.100931011399458e-12,1.9492317310122556e-05,gap,223.66415204238857,22.417470070789495,22.13541930667441,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
229,1491,1.0841588083228876e-12,0.00010793793091621772,contact,215.78091280024083,92.94253461751521,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1540,1871,1.0837823598249536e-12,0.00013964510213603456,contact,224.75184549929946,18.03291235847494,15.271120928578572,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
793,1045,1.0726982651417108e-12,0.00011370935208872949,contact,132.77598507265353,201.19204660715468,18.58641783223677,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1077,1615,1.0678148515113117e-12,0.00019878489895633906,contact,9.978872559166694,58.8245998238399,12.509854293910854,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
95,1871,1.0563975109910614e-12,9.955264189577155e-06,gap,222.3345855841573,25.602617171023994,15.080145457863274,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
723,1239,1.0562652679021661e-12,0.00019216345555051457,contact,162.65456219039072,217.77838364888282,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1077,1798,1.0448811614640649e-12,0.0002386508697119069,contact,13.804654951848967,66.96280826988338,12.509854293910854,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1235,1762,1.0339823932213437e-12,3.715376467714644e-05,contact,113.95977887785826,65.36980919374483,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
42,1186,1.0294103436987236e-12,1.2057287776498916e-05,gap,171.84443113665185,14.287595890680848,7.93176318568563,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
266,1840,1.0261753934339802e-12,0.00032151500447016374,contact,107.71629605913242,192.08682236317725,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
467,822,1.0175993202420477e-12,0.00021455078989012093,contact,79.80227481304684,193.6815497322747,264.4392250420906,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1017,1801,9.976166442584057e-13,0.00023758934471637116,contact,97.23885194123872,103.85422781943942,13.656512668462284,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
766,1141,9.683948831902887e-13,7.507212706409632e-05,contact,12.277494867766585,209.01330304524447,16.851292568486773,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
106,1488,9.68142544426134e-13,0.00010720445227445972,contact,173.83933815046365,100.882845588577,19.128445467851463,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
293,545,9.378543405003706e-13,0.00028651257140715797,contact,213.13051346661172,277.99196718670123,272.81665745635075,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
547,1016,9.36251775170236e-13,6.745287208646081e-06,gap,167.7720963920484,68.84741785423255,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
585,1802,9.35462402549092e-13,0.000208143611801898,contact,66.79198529859558,168.2444995110062,274.54122762687314,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1637,1933,9.340230440089896e-13,0.00017912659194637502,contact,202.84690887047316,204.2088514820747,271.9771394935319,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1524,1552,9.263892933342376e-13,8.01947600137243e-06,gap,159.2150057237571,200.6577141531336,265.53192523212505,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
126,229,9.193133345240141e-13,0.00010676467885561045,contact,211.20495038653092,107.17601656224161,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1390,1719,9.175234367072985e-13,0.00017003164295165772,contact,236.90501334808144,265.33170743120274,273.65724526182805,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
545,1788,9.118384575873733e-13,0.0002266963422218032,contact,226.49673353705225,277.99196718670123,276.76948857902005,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
723,1207,8.680963291353105e-13,0.00028541188193555373,contact,171.90023405320585,206.9356824889959,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
755,1866,8.470305130097022e-13,8.986947675750524e-05,contact,274.48705171449296,75.49521409600356,267.5679418046111,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
53,237,8.304686133647289e-13,0.00010241767039363553,contact,244.89897275036867,52.525593653430995,12.42093286115986,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
490,1239,8.236343544552709e-13,0.00010576875934978671,contact,148.168633235402,218.85028969039584,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
205,728,8.235160877614383e-13,0.00023630774475924126,contact,276.9235919995764,246.04454996132753,262.9763133064539,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
784,1098,8.219450765677808e-13,0.0001685929301280868,contact,196.58124668814753,114.74721308406674,15.087399288017327,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
993,1762,8.133855100082656e-13,7.421508768461314e-05,contact,122.89559312570245,53.8255571173611,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
755,1925,7.675491676449409e-13,8.080360580917208e-05,contact,277.99196718670123,88.59595918859878,272.89344677476913,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1170,1317,7.417198859630136e-13,0.0002416125786816146,contact,171.08561960699686,7.93176318568563,275.2142700408182,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
9,235,7.279611312748744e-13,0.00011774902221880754,contact,186.25035380255423,217.1563275557856,14.260278725632832,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
933,1141,7.218152695325144e-13,5.595644596672578e-05,contact,7.93176318568563,197.42423656493028,13.64137338330185,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
723,1369,7.208775239215108e-13,9.083730585335658e-06,gap,162.5621409975717,209.97750189953047,277.91020839581216,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
265,1937,6.729826007144376e-13,0.00021031343963826463,contact,13.056075073589353,85.0513427970285,17.26114223967715,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
918,1029,6.689426643825507e-13,1.3424948456378683e-05,gap,32.649094847466095,119.01053115972226,270.11168778099443,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
933,1836,6.654528614298712e-13,5.544298457913149e-06,gap,15.130012245570903,186.74984891534115,7.93176318568563,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
241,912,6.594604017977793e-13,4.56657318805402e-05,contact,11.286233281095054,161.57788039792166,14.04112300516462,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
114,1672,6.534108385709134e-13,0.00012378413544313752,contact,79.27565130674525,75.56385506572445,14.331861352709268,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
95,1597,6.487831715892635e-13,0.00018505793933527436,contact,227.8098727036347,32.616112561761256,18.619607534296215,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
586,965,6.460134513070445e-13,0.00012193111156370753,contact,208.17098795993576,79.34471285526209,269.4840548496729,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
490,1595,6.43680005159709e-13,7.219267085366181e-05,contact,144.08944392120188,213.54113355908007,271.48182312305363,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
347,1641,6.394437350391157e-13,3.4359371600956604e-05,contact,68.20929136849259,121.47847669113622,9.617387362352709,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
586,1034,6.351100267102808e-13,9.21475229043918e-05,contact,204.6078753470436,90.57458310122699,265.0784320280684,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
67,1411,6.289971162333033e-13,1.227779569278164e-05,gap,97.34587814717824,78.98797388410247,7.93176318568563,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
653,1513,6.101811821854567e-13,6.227469491495542e-06,gap,226.76700991848878,56.914970228915614,7.93176318568563,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
46,1995,6.06504704842414e-13,0.00016736980924086906,contact,76.53515867931151,187.70883708689132,14.691143289257983,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1143,1684,5.976355765258126e-13,4.765779569950536e-05,contact,158.08262294324132,272.7260582820455,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
970,1436,5.929286921749923e-13,7.857361508032286e-05,contact,146.19708391227206,203.07696286890734,7.93176318568563,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
867,1965,5.759705141263667e-13,9.38296771384721e-05,contact,130.34185920332936,103.26283495765607,17.983579568446835,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
9,1970,5.689290176625095e-13,8.809295911127621e-05,contact,179.84659300979234,223.0039372321532,14.260278725632832,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
357,1483,5.636593773985101e-13,0.00010151944441127891,contact,143.90575651490062,148.84549120478778,18.948571169654922,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
272,942,5.571677755400556e-13,5.990745550734057e-05,contact,149.60528162038196,107.97134473825173,19.578595985497348,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1006,1074,5.358197621124707e-13,5.948635391739982e-06,gap,273.2508049108941,155.6058743810744,17.187800647115427,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
751,869,5.328902948568527e-13,5.064169179884466e-06,gap,93.83087735092832,76.3788059010752,271.6206450957544,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
89,1773,5.266174777836972e-13,0.00016800632574183325,contact,258.8973655767775,194.69584222161282,271.16670235303604,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1074,1574,5.259142746563049e-13,5.675381762882383e-06,gap,277.99196718670123,147.15684571094584,15.625991014587079,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
822,1802,5.254890356082777e-13,1.0182486585702744e-05,gap,76.08819225300253,179.28671529042578,268.29207433616386,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
557,740,5.00843379396436e-13,6.468974997576837e-06,gap,71.4604407923365,14.810541611415196,273.28956561820326,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
126,456,4.841599503156649e-13,5.4088982783349806e-05,contact,212.59182469810008,122.8633991804903,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
867,1182,4.805360577948868e-13,0.0001011083830936222,contact,126.56803354656026,113.54035841850057,14.545516800583384,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1369,1524,4.768246263034595e-13,9.645230006965473e-06,gap,153.97080315309208,200.67649043015382,271.44501537692315,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
73,618,4.712710668265717e-13,6.405337753533086e-05,contact,74.0264230576285,205.0829233017401,14.164438498302339,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
422,1975,4.643864079238236e-13,0.00010328625152963096,contact,265.3715845943256,157.02306199850494,274.0821302694027,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
339,1245,4.610063847109369e-13,5.9693389096978716e-05,contact,196.7220194732102,237.2587064792047,21.873832855155925,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
179,1440,4.602503064694436e-13,9.115405772195734e-05,contact,114.62287183653694,96.18945546780779,12.488173362502263,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1188,1426,4.471225570955457e-13,0.0001775741268853018,contact,95.43130420969727,103.70662837675077,276.06041937419593,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
816,1053,4.4053015436342986e-13,9.490783304416417e-05,contact,42.83294326645848,150.18619803447962,10.637929855478298,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
883,1151,4.20654002373466e-13,0.00019750414167176027,contact,44.41558338515514,262.12844081532995,75.15455584201734,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
521,557,4.175813099776313e-13,5.278497849746121e-06,gap,66.5137565159921,13.056516253643517,267.5271318487563,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
840,1956,4.103339045145019e-13,8.259982023548856e-06,gap,271.2605014275515,249.46436296923267,7.93176318568563,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
66,1586,4.07411554351618e-13,0.00010239838514588276,contact,152.0582779854064,42.73398674173657,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1018,1146,3.764730488673843e-13,9.893258335531251e-05,contact,60.7927439081802,192.6970565691853,267.8947275234633,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
745,1448,3.740056416652288e-13,6.695768392361288e-05,contact,155.47988631033007,152.90222675084232,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
920,960,3.6527018123099824e-13,0.0001373853861938553,contact,206.97966554959612,209.59596646127358,12.790755094129246,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
128,1465,3.621687598406115e-13,5.666843144461273e-06,gap,128.97377251835513,23.919310159838346,270.7176788435558,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
293,1299,3.594635653792614e-13,0.0001553821911389093,contact,201.54626329363725,277.99196718670123,272.81665745635075,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
54,214,3.590760564128343e-13,6.765240523262214e-06,gap,237.04861379109454,273.17874461327,15.010116836005837,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1191,1586,3.5905437035578387e-13,0.0003125726391836142,contact,154.70597733210303,27.823293559142463,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
339,1063,3.5545402520280785e-13,0.00015774652639239322,contact,208.5269095292981,245.00086669045947,20.152279185601856,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
144,988,3.4889447016102855e-13,7.659156370910152e-06,gap,7.93176318568563,105.21020252566882,270.0474707308798,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
971,1006,3.38076129089185e-13,7.469148346267652e-06,gap,273.2508049108941,163.5659451608701,16.924698499242368,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1245,1839,3.3369650395877103e-13,0.00010073854514707273,contact,191.94936765611806,243.47233636424102,22.566554809309864,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
5,1653,3.1629051492965443e-13,0.0002197277517542751,contact,148.40203657798287,173.0039050719858,272.62710058528126,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
869,948,3.1011625255864897e-13,0.00017788276438520485,contact,101.56476930396559,83.06693039707334,271.6206450957544,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
743,799,3.099028635417618e-13,1.3201642761020989e-05,gap,120.68073654554698,10.040860977878383,270.8458693197963,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
122,203,2.9825097556378697e-13,1.7110745026389076e-05,gap,255.95124606952805,69.37210651845402,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1082,1739,2.924348884424896e-13,2.176894194326457e-05,gap,91.07046166245884,7.970293428708224,18.76685015995538,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
768,1237,2.8846075092848145e-13,5.493773366887291e-06,gap,217.65643279381095,257.6453309631495,8.391805189234004,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
528,828,2.8579612466044926e-13,0.00011617523514925452,contact,277.99196718670123,217.58739214209476,274.256519389215,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1186,1863,2.8549634605253857e-13,5.1618527746804305e-06,gap,178.2621514049348,15.438712979358195,15.13586170574253,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
828,1916,2.7917675039625755e-13,3.436956817663627e-05,contact,277.99196718670123,206.2686500586385,271.39141732613825,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
918,1485,2.7198038786552607e-13,5.458633526741737e-06,gap,40.313366245053345,116.75796867521552,270.8298608913449,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
237,1513,2.667982111540281e-13,3.290233780989535e-05,contact,241.1203032602179,59.49074948391595,12.42093286115986,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1411,1924,2.6282355043005295e-13,1.7579125640123883e-05,gap,87.40547338165443,66.69719841775897,7.93176318568563,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1382,1839,2.5500146541613524e-13,0.00011433215496701931,contact,191.93283663544517,257.33232693268303,19.367319140553995,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
523,1863,2.5478657043638555e-13,5.038070607866542e-06,gap,171.4304610414974,13.779568215058376,21.135898403532885,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
583,1016,2.4818057831594704e-13,8.425289782876793e-05,contact,182.79378302792406,74.28175882590635,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1589,1839,2.462187929901133e-13,0.0001103940052774948,contact,197.15706531648868,252.9054006763389,15.188424832152513,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
490,1963,2.4243215905562376e-13,1.7020184940739724e-05,gap,140.33187018056816,208.46778535347312,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
